district,record_date,weather_condition,rainfall,temperature,humidity,wind_speed,previous_cases,actual_cases
เกาะสีชัง,2025-05-05,ฝนตก,82.0,31.1,75.4,6.4,17,21
เกาะสีชัง,2025-05-12,ฝนตก,98.3,31.3,79.7,7.4,21,33
เกาะสีชัง,2025-05-19,ฝนตก,88.7,30.6,76.4,7.5,33,28
เกาะสีชัง,2025-05-26,มีเมฆมาก,44.6,31.4,80.2,5.0,28,21
เกาะสีชัง,2025-06-02,ฝนตก,76.9,30.5,86.4,10.3,21,27
เกาะสีชัง,2025-06-09,ฝนตก,81.7,30.6,69.7,9.8,27,26
เกาะสีชัง,2025-06-16,ฝนฟ้าคะนอง,115.8,30.7,80.0,8.4,26,30
เกาะสีชัง,2025-06-23,มีเมฆบางส่วน,55.2,31.4,74.0,5.6,30,19
เกาะสีชัง,2025-06-30,ฝนตก,84.5,31.9,85.7,8.8,19,31
เกาะสีชัง,2025-07-07,ฝนฟ้าคะนอง,106.7,30.8,77.5,6.8,31,26
เกาะสีชัง,2025-07-14,มีเมฆบางส่วน,62.3,31.1,71.6,6.2,26,20
เกาะสีชัง,2025-07-21,ฝนตก,103.1,31.4,89.8,4.2,20,26
เกาะสีชัง,2025-07-28,ฝนตก,84.9,30.8,78.8,6.5,26,26
เกาะสีชัง,2025-08-04,ฝนตก,104.5,30.3,82.2,9.5,26,18
เกาะสีชัง,2025-08-11,ฝนฟ้าคะนอง,113.5,30.7,87.1,3.8,18,25
เกาะสีชัง,2025-08-18,ฝนตก,88.6,30.4,79.0,6.2,25,25
เกาะสีชัง,2025-08-25,มีเมฆบางส่วน,57.6,28.4,74.5,9.9,25,15
เกาะสีชัง,2025-09-01,ฝนตก,99.2,29.0,71.7,8.5,15,20
เกาะสีชัง,2025-09-08,ฝนฟ้าคะนอง,145.3,28.1,83.1,10.0,20,21
เกาะสีชัง,2025-09-15,ฝนตก,102.8,27.9,78.6,10.0,21,24
เกาะสีชัง,2025-09-22,ฝนตก,91.2,28.3,85.5,6.1,24,25
เกาะสีชัง,2025-09-29,ฝนตก,103.4,28.2,71.2,11.2,25,20
เกาะสีชัง,2025-10-06,ฝนฟ้าคะนอง,110.1,27.1,77.0,10.8,20,24
เกาะสีชัง,2025-10-13,ฝนตก,92.1,28.1,76.7,8.0,24,21
เกาะสีชัง,2025-10-20,ฝนฟ้าคะนอง,107.4,27.1,87.2,7.3,21,23
เกาะสีชัง,2025-10-27,ฝนตก,104.2,27.6,78.0,7.9,23,26
เกาะสีชัง,2025-11-03,มีเมฆบางส่วน,45.4,27.2,73.0,10.0,26,19
เกาะสีชัง,2025-11-10,ฝนตก,99.8,27.2,77.8,7.6,19,17
เกาะสีชัง,2025-11-17,มีเมฆมาก,37.2,26.9,77.8,7.9,17,15
เกาะสีชัง,2025-11-24,ฝนตก,87.0,28.4,83.8,6.0,15,19
เกาะสีชัง,2025-12-01,ฝนตก,72.4,27.7,74.6,9.7,19,22
เกาะสีชัง,2025-12-08,มีเมฆบางส่วน,19.9,27.7,74.8,5.3,22,18
เกาะสีชัง,2025-12-15,แจ่มใส,8.0,26.9,66.1,9.1,18,13
เกาะสีชัง,2025-12-22,มีเมฆบางส่วน,18.2,27.6,64.3,9.0,13,17
สัตหีบ,2023-01-02,มีเมฆบางส่วน,20.6,26.8,72.9,15.1,6,14
สัตหีบ,2023-01-09,มีเมฆมาก,9.7,28.8,77.3,10.2,14,12
สัตหีบ,2023-01-16,มีเมฆบางส่วน,24.8,30.1,73.8,5.3,12,22
สัตหีบ,2023-01-23,แจ่มใส,0.0,29.1,63.2,8.2,22,17
สัตหีบ,2023-01-30,แจ่มใส,0.3,29.3,68.6,6.7,17,16
สัตหีบ,2023-02-06,แจ่มใส,0.0,28.3,68.6,10.3,16,16
สัตหีบ,2023-02-13,มีเมฆบางส่วน,39.6,28.7,71.2,5.5,16,25
สัตหีบ,2023-02-20,มีเมฆบางส่วน,51.1,28.0,71.9,10.9,25,19
สัตหีบ,2023-02-27,แจ่มใส,17.5,30.1,70.3,9.3,19,27
สัตหีบ,2023-03-06,มีเมฆบางส่วน,55.2,30.1,71.4,5.9,27,30
สัตหีบ,2023-03-13,แจ่มใส,0.0,30.0,68.5,6.8,30,25
สัตหีบ,2023-03-20,ฝนตก,68.8,30.1,73.4,10.3,25,27
สัตหีบ,2023-03-27,มีเมฆบางส่วน,44.0,30.3,71.6,3.9,27,22
สัตหีบ,2023-04-03,แจ่มใส,0.0,31.1,61.2,10.9,22,21
สัตหีบ,2023-04-10,มีเมฆบางส่วน,27.1,30.3,74.1,6.1,21,21
สัตหีบ,2023-04-17,มีเมฆบางส่วน,58.6,31.1,73.3,9.5,21,26
สัตหีบ,2023-04-24,มีเมฆมาก,40.9,30.3,82.9,6.7,26,32
สัตหีบ,2023-05-01,มีเมฆมาก,55.8,31.7,77.8,10.6,32,27
สัตหีบ,2023-05-08,ฝนตก,83.7,32.4,75.9,8.1,27,29
สัตหีบ,2023-05-15,มีเมฆบางส่วน,52.4,32.3,68.7,5.8,29,34
สัตหีบ,2023-05-22,ฝนตก,73.7,32.6,73.9,8.3,34,30
สัตหีบ,2023-05-29,มีเมฆมาก,63.2,29.9,78.4,8.7,30,28
สัตหีบ,2023-06-05,ฝนตก,78.9,30.2,80.3,5.3,28,31
สัตหีบ,2023-06-12,ฝนฟ้าคะนอง,133.1,31.9,75.1,6.8,31,36
สัตหีบ,2023-06-19,ฝนตก,86.0,29.9,79.4,8.0,36,38
สัตหีบ,2023-06-26,ฝนตก,81.9,31.7,70.7,5.6,38,35
สัตหีบ,2023-07-03,ฝนฟ้าคะนอง,131.5,29.5,82.6,4.8,35,34
สัตหีบ,2023-07-10,ฝนฟ้าคะนอง,126.0,29.8,80.6,5.4,34,32
สัตหีบ,2023-07-17,ฝนฟ้าคะนอง,146.3,30.2,79.1,7.3,32,29
สัตหีบ,2023-07-24,ฝนตก,85.3,31.1,76.7,12.3,29,29
สัตหีบ,2023-07-31,ฝนฟ้าคะนอง,106.8,30.6,66.4,8.5,29,30
สัตหีบ,2023-08-07,ฝนฟ้าคะนอง,147.7,29.9,78.6,10.9,30,32
สัตหีบ,2023-08-14,ฝนตก,95.1,29.3,77.4,11.5,32,31
สัตหีบ,2023-08-21,ฝนฟ้าคะนอง,119.5,29.8,86.6,9.8,31,37
สัตหีบ,2023-08-28,ฝนฟ้าคะนอง,128.4,29.3,88.3,7.8,37,35
สัตหีบ,2023-09-04,ฝนฟ้าคะนอง,145.5,29.4,84.0,7.0,35,40
สัตหีบ,2023-09-11,ฝนฟ้าคะนอง,125.2,28.5,80.2,8.8,40,34
สัตหีบ,2023-09-18,ฝนตก,93.0,28.3,79.6,7.1,34,34
สัตหีบ,2023-09-25,ฝนฟ้าคะนอง,136.0,28.9,81.6,9.7,34,34
สัตหีบ,2023-10-02,มีเมฆบางส่วน,60.3,28.0,75.4,14.0,34,32
สัตหีบ,2023-10-09,ฝนตก,103.1,27.7,80.2,5.7,32,25
สัตหีบ,2023-10-16,ฝนตก,68.3,27.5,65.0,6.7,25,23
สัตหีบ,2023-10-23,ฝนตก,82.8,27.1,75.4,12.0,23,26
สัตหีบ,2023-10-30,ฝนตก,75.2,27.5,76.1,6.2,26,24
สัตหีบ,2023-11-06,ฝนตก,82.2,27.0,71.6,7.9,24,25
สัตหีบ,2023-11-13,แจ่มใส,16.6,27.3,74.2,9.0,25,29
สัตหีบ,2023-11-20,ฝนตก,87.5,28.3,91.6,9.7,29,30
สัตหีบ,2023-11-27,ฝนตก,81.4,26.9,77.5,6.5,30,29
สัตหีบ,2023-12-04,มีเมฆบางส่วน,18.2,27.1,72.1,7.7,29,17
สัตหีบ,2023-12-11,แจ่มใส,0.5,26.8,63.6,9.0,17,18
สัตหีบ,2023-12-18,มีเมฆมาก,55.9,28.1,79.5,9.4,18,24
สัตหีบ,2023-12-25,มีเมฆมาก,56.7,28.2,76.1,10.9,24,17
สัตหีบ,2024-01-01,แจ่มใส,6.0,28.0,74.4,11.6,17,14
สัตหีบ,2024-01-08,มีเมฆบางส่วน,43.4,27.4,67.1,7.5,14,18
สัตหีบ,2024-01-15,แจ่มใส,0.0,28.7,71.4,10.4,18,18
สัตหีบ,2024-01-22,มีเมฆมาก,11.5,28.2,77.7,1.5,18,18
สัตหีบ,2024-01-29,แจ่มใส,12.5,27.5,68.1,7.7,18,17
สัตหีบ,2024-02-05,แจ่มใส,6.4,29.6,67.5,7.0,17,20
สัตหีบ,2024-02-12,แจ่มใส,4.8,28.0,70.8,7.0,20,24
สัตหีบ,2024-02-19,มีเมฆบางส่วน,18.0,30.0,64.9,7.1,24,19
สัตหีบ,2024-02-26,แจ่มใส,0.0,30.1,75.4,5.4,19,20
สัตหีบ,2024-03-04,แจ่มใส,10.7,30.6,60.4,4.3,20,23
สัตหีบ,2024-03-11,แจ่มใส,0.0,29.8,68.8,9.0,23,21
สัตหีบ,2024-03-18,แจ่มใส,4.3,30.7,69.9,6.5,21,23
สัตหีบ,2024-03-25,มีเมฆบางส่วน,20.8,31.4,74.2,10.8,23,22
สัตหีบ,2024-04-01,มีเมฆบางส่วน,21.0,30.7,69.6,5.7,22,28
สัตหีบ,2024-04-08,มีเมฆมาก,51.9,30.6,76.9,8.5,28,30
สัตหีบ,2024-04-15,แจ่มใส,2.9,30.7,68.0,9.4,30,23
สัตหีบ,2024-04-22,แจ่มใส,0.0,30.1,67.7,8.1,23,27
สัตหีบ,2024-04-29,มีเมฆบางส่วน,45.3,30.9,72.8,10.5,27,25
สัตหีบ,2024-05-06,มีเมฆมาก,56.9,30.3,81.4,8.9,25,25
สัตหีบ,2024-05-13,มีเมฆบางส่วน,57.5,31.5,73.1,6.8,25,25
สัตหีบ,2024-05-20,ฝนตก,67.5,30.8,73.2,4.9,25,28
สัตหีบ,2024-05-27,มีเมฆบางส่วน,56.0,30.9,75.2,9.7,28,30
สัตหีบ,2024-06-03,ฝนตก,99.7,30.7,76.1,5.6,30,29
สัตหีบ,2024-06-10,ฝนตก,87.9,30.3,78.2,5.8,29,25
สัตหีบ,2024-06-17,ฝนฟ้าคะนอง,105.5,30.5,75.4,5.5,25,31
สัตหีบ,2024-06-24,ฝนฟ้าคะนอง,117.7,30.6,79.9,10.5,31,27
สัตหีบ,2024-07-01,ฝนฟ้าคะนอง,150.9,31.9,71.1,7.8,27,31
สัตหีบ,2024-07-08,ฝนตก,101.8,29.9,83.3,7.7,31,29
สัตหีบ,2024-07-15,ฝนตก,103.8,30.5,73.5,4.2,29,37
สัตหีบ,2024-07-22,ฝนตก,93.5,30.1,76.3,9.3,37,38
สัตหีบ,2024-07-29,ฝนฟ้าคะนอง,120.4,29.1,74.3,7.1,38,33
สัตหีบ,2024-08-05,ฝนตก,77.1,29.8,71.1,11.4,33,35
สัตหีบ,2024-08-12,ฝนฟ้าคะนอง,109.5,29.5,73.9,9.4,35,30
สัตหีบ,2024-08-19,ฝนตก,91.1,29.0,75.7,7.3,30,32
สัตหีบ,2024-08-26,ฝนตก,97.7,30.4,72.1,11.7,32,27
สัตหีบ,2024-09-02,ฝนฟ้าคะนอง,107.6,27.9,78.1,9.8,27,33
สัตหีบ,2024-09-09,ฝนฟ้าคะนอง,133.8,28.0,83.6,6.2,33,30
สัตหีบ,2024-09-16,ฝนตก,82.4,27.9,78.3,3.6,30,29
สัตหีบ,2024-09-23,ฝนฟ้าคะนอง,141.0,29.0,80.6,4.8,29,34
สัตหีบ,2024-09-30,มีเมฆบางส่วน,56.6,29.0,73.2,12.2,34,22
สัตหีบ,2024-10-07,ฝนฟ้าคะนอง,107.7,27.5,78.2,4.8,22,29
สัตหีบ,2024-10-14,ฝนตก,102.4,28.8,84.3,6.6,29,27
สัตหีบ,2024-10-21,มีเมฆบางส่วน,57.4,28.6,70.4,11.4,27,27
สัตหีบ,2024-10-28,ฝนตก,94.8,27.3,81.7,8.0,27,27
สัตหีบ,2024-11-04,ฝนตก,75.3,27.2,72.3,9.4,27,25
สัตหีบ,2024-11-11,ฝนตก,70.8,27.0,69.7,12.0,25,29
สัตหีบ,2024-11-18,ฝนตก,79.4,27.0,75.2,11.2,29,25
สัตหีบ,2024-11-25,มีเมฆบางส่วน,46.1,28.6,72.8,12.1,25,19
สัตหีบ,2024-12-02,มีเมฆบางส่วน,43.9,29.0,73.0,7.4,19,19
สัตหีบ,2024-12-09,มีเมฆบางส่วน,56.3,27.0,73.7,5.2,19,27
สัตหีบ,2024-12-16,มีเมฆบางส่วน,57.9,27.5,68.6,11.5,27,23
สัตหีบ,2024-12-23,แจ่มใส,8.2,26.3,65.7,4.7,23,18
สัตหีบ,2024-12-30,มีเมฆบางส่วน,48.9,27.3,75.2,6.3,18,22
สัตหีบ,2025-01-06,มีเมฆบางส่วน,54.6,28.0,75.9,4.4,22,29
สัตหีบ,2025-01-13,แจ่มใส,1.9,29.0,67.6,9.4,29,25
สัตหีบ,2025-01-20,แจ่มใส,2.4,29.0,64.5,9.8,25,20
สัตหีบ,2025-01-27,มีเมฆบางส่วน,20.1,27.9,70.5,5.5,20,22
สัตหีบ,2025-02-03,แจ่มใส,6.0,28.8,68.4,8.3,22,19
สัตหีบ,2025-02-10,มีเมฆมาก,2.2,28.5,80.0,10.4,19,21
สัตหีบ,2025-02-17,มีเมฆบางส่วน,30.8,27.8,58.6,7.1,21,16
สัตหีบ,2025-02-24,แจ่มใส,0.0,29.3,72.6,5.4,16,21
สัตหีบ,2025-03-03,แจ่มใส,12.7,30.4,66.8,11.2,21,21
สัตหีบ,2025-03-10,มีเมฆมาก,51.4,29.6,77.4,7.9,21,24
สัตหีบ,2025-03-17,มีเมฆบางส่วน,26.3,29.9,57.6,1.0,24,27
สัตหีบ,2025-03-24,มีเมฆบางส่วน,39.4,31.5,72.3,5.0,27,26
สัตหีบ,2025-03-31,มีเมฆมาก,12.6,29.4,77.6,13.2,26,25
สัตหีบ,2025-04-07,มีเมฆมาก,32.3,29.9,79.3,8.2,25,25
สัตหีบ,2025-04-14,มีเมฆบางส่วน,43.1,30.4,73.5,4.7,25,30
สัตหีบ,2025-04-21,มีเมฆบางส่วน,30.2,31.7,70.3,7.7,30,23
สัตหีบ,2025-04-28,มีเมฆบางส่วน,49.2,30.2,71.0,8.0,23,25
สัตหีบ,2025-05-05,มีเมฆบางส่วน,22.5,30.9,74.4,7.1,25,25
สัตหีบ,2025-05-12,มีเมฆบางส่วน,63.6,31.0,69.8,7.9,25,30
สัตหีบ,2025-05-19,มีเมฆบางส่วน,36.9,30.8,65.1,10.2,30,26
สัตหีบ,2025-05-26,มีเมฆบางส่วน,41.3,31.2,66.5,5.6,26,21
สัตหีบ,2025-06-02,มีเมฆบางส่วน,64.0,31.8,71.4,9.1,21,24
สัตหีบ,2025-06-09,ฝนตก,104.2,30.1,79.7,8.1,24,37
สัตหีบ,2025-06-16,ฝนตก,101.4,30.4,82.6,12.9,37,28
สัตหีบ,2025-06-23,ฝนตก,69.0,30.7,73.5,7.2,28,24
สัตหีบ,2025-06-30,ฝนฟ้าคะนอง,118.4,29.8,80.0,10.4,24,30
สัตหีบ,2025-07-07,ฝนตก,86.1,29.2,76.3,6.3,30,30
สัตหีบ,2025-07-14,ฝนตก,76.8,30.7,77.0,8.4,30,34
สัตหีบ,2025-07-21,ฝนตก,98.0,29.6,76.0,7.6,34,31
สัตหีบ,2025-07-28,ฝนตก,89.4,28.7,75.0,8.8,31,29
สัตหีบ,2025-08-04,ฝนฟ้าคะนอง,141.4,30.6,87.3,11.2,29,36
สัตหีบ,2025-08-11,ฝนฟ้าคะนอง,152.6,30.5,89.5,9.6,36,36
สัตหีบ,2025-08-18,ฝนฟ้าคะนอง,114.1,29.0,83.7,6.3,36,33
สัตหีบ,2025-08-25,มีเมฆบางส่วน,63.2,30.4,73.8,9.0,33,34
สัตหีบ,2025-09-01,ฝนฟ้าคะนอง,114.2,29.3,74.4,13.5,34,34
สัตหีบ,2025-09-08,ฝนฟ้าคะนอง,112.2,29.2,74.5,7.3,34,36
สัตหีบ,2025-09-15,ฝนตก,66.6,28.6,78.0,12.5,36,24
สัตหีบ,2025-09-22,ฝนฟ้าคะนอง,143.0,27.9,81.5,5.2,24,27
สัตหีบ,2025-09-29,ฝนฟ้าคะนอง,116.5,27.5,84.5,6.5,27,26
สัตหีบ,2025-10-06,ฝนตก,75.9,27.8,75.0,8.1,26,28
สัตหีบ,2025-10-13,ฝนฟ้าคะนอง,111.3,27.3,75.0,8.2,28,30
สัตหีบ,2025-10-20,มีเมฆบางส่วน,55.4,26.9,70.5,7.5,30,23
สัตหีบ,2025-10-27,ฝนตก,103.1,26.4,71.4,7.2,23,25
สัตหีบ,2025-11-03,มีเมฆบางส่วน,28.0,26.9,69.1,7.1,25,22
สัตหีบ,2025-11-10,มีเมฆบางส่วน,45.4,28.3,75.4,6.1,22,24
สัตหีบ,2025-11-17,มีเมฆบางส่วน,62.7,28.2,71.9,9.8,24,24
สัตหีบ,2025-11-24,ฝนตก,92.8,28.2,79.2,7.4,24,29
สัตหีบ,2025-12-01,มีเมฆบางส่วน,28.5,28.7,71.5,7.1,29,23
สัตหีบ,2025-12-08,แจ่มใส,5.8,27.9,64.5,10.5,23,16
สัตหีบ,2025-12-15,มีเมฆบางส่วน,35.3,28.4,61.1,12.6,16,17
สัตหีบ,2025-12-22,มีเมฆบางส่วน,35.6,28.0,75.5,8.6,17,24
บ่อทอง,2023-01-02,มีเมฆบางส่วน,55.6,28.9,65.1,14.0,4,12
บ่อทอง,2023-01-09,มีเมฆมาก,45.3,28.3,78.3,6.4,12,20
บ่อทอง,2023-01-16,แจ่มใส,6.8,29.4,70.9,10.2,20,11
บ่อทอง,2023-01-23,แจ่มใส,10.5,28.5,70.3,10.2,11,13
บ่อทอง,2023-01-30,แจ่มใส,13.4,29.1,58.1,9.4,13,13
บ่อทอง,2023-02-06,แจ่มใส,0.0,29.4,74.1,10.4,13,15
บ่อทอง,2023-02-13,มีเมฆบางส่วน,24.3,29.8,70.2,6.4,15,16
บ่อทอง,2023-02-20,มีเมฆบางส่วน,23.4,29.2,65.3,4.1,16,20
บ่อทอง,2023-02-27,แจ่มใส,0.0,29.4,74.2,5.0,20,18
บ่อทอง,2023-03-06,แจ่มใส,8.6,30.4,75.1,4.9,18,21
บ่อทอง,2023-03-13,มีเมฆบางส่วน,35.1,30.0,71.2,9.0,21,21
บ่อทอง,2023-03-20,มีเมฆบางส่วน,25.2,30.5,65.9,10.3,21,23
บ่อทอง,2023-03-27,แจ่มใส,16.5,29.1,69.2,8.4,23,15
บ่อทอง,2023-04-03,มีเมฆบางส่วน,24.6,29.9,73.7,8.4,15,13
บ่อทอง,2023-04-10,มีเมฆบางส่วน,40.2,30.8,75.0,7.1,13,17
บ่อทอง,2023-04-17,แจ่มใส,15.5,30.5,69.8,8.3,17,18
บ่อทอง,2023-04-24,มีเมฆมาก,23.2,30.6,83.1,6.2,18,19
บ่อทอง,2023-05-01,ฝนฟ้าคะนอง,132.5,31.4,75.7,9.9,19,24
บ่อทอง,2023-05-08,ฝนตก,80.0,31.0,74.6,11.7,24,26
บ่อทอง,2023-05-15,ฝนตก,81.4,31.4,74.7,9.4,26,30
บ่อทอง,2023-05-22,มีเมฆมาก,63.0,32.4,79.2,8.5,30,28
บ่อทอง,2023-05-29,มีเมฆบางส่วน,63.0,30.2,74.5,8.5,28,23
บ่อทอง,2023-06-05,ฝนตก,94.9,30.9,82.3,9.5,23,27
บ่อทอง,2023-06-12,มีเมฆบางส่วน,57.4,32.1,73.6,7.8,27,25
บ่อทอง,2023-06-19,ฝนตก,76.8,31.9,83.4,9.0,25,27
บ่อทอง,2023-06-26,ฝนตก,101.1,30.9,78.2,8.8,27,26
บ่อทอง,2023-07-03,ฝนฟ้าคะนอง,113.2,30.3,83.5,6.6,26,31
บ่อทอง,2023-07-10,ฝนตก,87.7,29.7,75.0,5.5,31,30
บ่อทอง,2023-07-17,ฝนตก,86.3,29.7,83.8,6.7,30,27
บ่อทอง,2023-07-24,ฝนตก,85.4,30.7,81.6,9.7,27,28
บ่อทอง,2023-07-31,ฝนฟ้าคะนอง,109.3,29.8,75.9,11.0,28,29
บ่อทอง,2023-08-07,ฝนตก,99.7,29.2,77.5,5.4,29,28
บ่อทอง,2023-08-14,ฝนฟ้าคะนอง,105.9,28.5,72.2,4.4,28,25
บ่อทอง,2023-08-21,ฝนฟ้าคะนอง,113.1,28.6,83.7,7.8,25,28
บ่อทอง,2023-08-28,ฝนฟ้าคะนอง,111.0,28.6,80.8,5.1,28,29
บ่อทอง,2023-09-04,ฝนตก,87.0,28.9,75.9,10.4,29,22
บ่อทอง,2023-09-11,ฝนตก,92.7,28.5,84.1,11.8,22,24
บ่อทอง,2023-09-18,ฝนฟ้าคะนอง,148.1,28.0,89.8,5.8,24,30
บ่อทอง,2023-09-25,มีเมฆมาก,56.1,27.5,76.5,5.0,30,25
บ่อทอง,2023-10-02,ฝนฟ้าคะนอง,107.4,27.2,75.0,6.9,25,21
บ่อทอง,2023-10-09,ฝนตก,85.3,27.6,75.9,11.9,21,19
บ่อทอง,2023-10-16,ฝนฟ้าคะนอง,118.1,26.8,81.4,10.7,19,26
บ่อทอง,2023-10-23,ฝนตก,78.3,27.9,78.7,6.8,26,26
บ่อทอง,2023-10-30,ฝนฟ้าคะนอง,128.5,27.9,85.0,9.5,26,22
บ่อทอง,2023-11-06,ฝนตก,70.1,26.6,72.8,13.0,22,19
บ่อทอง,2023-11-13,มีเมฆบางส่วน,43.7,28.1,68.1,7.0,19,23
บ่อทอง,2023-11-20,มีเมฆมาก,60.9,26.2,77.4,7.1,23,26
บ่อทอง,2023-11-27,มีเมฆมาก,46.7,28.0,82.0,6.0,26,22
บ่อทอง,2023-12-04,มีเมฆบางส่วน,41.0,27.0,73.9,7.5,22,18
บ่อทอง,2023-12-11,มีเมฆบางส่วน,33.6,27.6,72.5,6.6,18,16
บ่อทอง,2023-12-18,มีเมฆบางส่วน,29.9,27.5,69.1,8.7,16,10
บ่อทอง,2023-12-25,แจ่มใส,16.4,27.4,65.5,11.7,10,13
บ่อทอง,2024-01-01,แจ่มใส,16.3,27.9,69.7,5.2,13,15
บ่อทอง,2024-01-08,แจ่มใส,0.0,28.1,55.2,5.4,15,18
บ่อทอง,2024-01-15,มีเมฆมาก,30.6,29.2,78.3,9.5,18,18
บ่อทอง,2024-01-22,แจ่มใส,0.0,29.1,68.3,13.7,18,15
บ่อทอง,2024-01-29,มีเมฆมาก,55.8,28.1,80.8,11.9,15,16
บ่อทอง,2024-02-05,แจ่มใส,0.0,28.5,61.9,9.5,16,14
บ่อทอง,2024-02-12,แจ่มใส,6.2,29.6,59.4,11.0,14,13
บ่อทอง,2024-02-19,มีเมฆมาก,16.7,29.6,76.7,7.8,13,11
บ่อทอง,2024-02-26,แจ่มใส,6.3,29.3,63.5,8.3,11,13
บ่อทอง,2024-03-04,แจ่มใส,0.0,30.6,65.2,7.1,13,14
บ่อทอง,2024-03-11,มีเมฆบางส่วน,39.5,30.1,72.7,7.0,14,20
บ่อทอง,2024-03-18,มีเมฆมาก,42.1,30.6,76.1,9.4,20,17
บ่อทอง,2024-03-25,แจ่มใส,0.0,30.0,64.4,5.6,17,11
บ่อทอง,2024-04-01,แจ่มใส,2.9,30.7,68.0,6.2,11,16
บ่อทอง,2024-04-08,มีเมฆบางส่วน,23.0,31.6,69.7,9.6,16,20
บ่อทอง,2024-04-15,แจ่มใส,1.7,30.8,62.0,7.8,20,15
บ่อทอง,2024-04-22,มีเมฆบางส่วน,40.9,29.9,72.6,9.3,15,22
บ่อทอง,2024-04-29,แจ่มใส,15.7,30.9,70.6,11.6,22,15
บ่อทอง,2024-05-06,มีเมฆบางส่วน,40.0,33.1,71.0,3.7,15,20
บ่อทอง,2024-05-13,แจ่มใส,0.0,31.3,72.0,5.9,20,18
บ่อทอง,2024-05-20,ฝนตก,80.3,29.9,70.2,7.5,18,19
บ่อทอง,2024-05-27,มีเมฆบางส่วน,53.5,30.2,75.0,7.7,19,23
บ่อทอง,2024-06-03,ฝนตก,91.9,31.0,70.9,9.1,23,24
บ่อทอง,2024-06-10,ฝนตก,83.8,31.6,73.6,11.1,24,30
บ่อทอง,2024-06-17,ฝนตก,104.1,30.2,68.5,10.5,30,27
บ่อทอง,2024-06-24,ฝนตก,71.1,31.7,71.5,7.0,27,28
บ่อทอง,2024-07-01,ฝนตก,83.1,30.1,82.6,8.5,28,31
บ่อทอง,2024-07-08,ฝนฟ้าคะนอง,132.6,30.2,70.9,5.5,31,32
บ่อทอง,2024-07-15,ฝนตก,73.5,29.9,77.8,11.4,32,25
บ่อทอง,2024-07-22,ฝนตก,93.5,30.1,80.0,7.6,25,30
บ่อทอง,2024-07-29,ฝนตก,90.1,30.2,80.1,7.1,30,30
บ่อทอง,2024-08-05,ฝนฟ้าคะนอง,118.3,29.8,82.0,8.9,30,27
บ่อทอง,2024-08-12,ฝนตก,101.1,30.1,82.3,5.6,27,28
บ่อทอง,2024-08-19,มีเมฆมาก,62.8,28.8,79.7,7.7,28,25
บ่อทอง,2024-08-26,มีเมฆบางส่วน,48.6,28.9,75.0,9.1,25,25
บ่อทอง,2024-09-02,ฝนตก,103.0,28.1,72.7,7.5,25,20
บ่อทอง,2024-09-09,ฝนตก,67.0,27.5,82.9,7.4,20,22
บ่อทอง,2024-09-16,ฝนตก,96.3,27.0,83.3,3.0,22,22
บ่อทอง,2024-09-23,ฝนฟ้าคะนอง,106.4,28.4,76.1,3.8,22,22
บ่อทอง,2024-09-30,ฝนตก,91.2,27.7,82.9,5.2,22,25
บ่อทอง,2024-10-07,ฝนตก,91.0,28.2,77.3,9.8,25,23
บ่อทอง,2024-10-14,ฝนตก,97.1,26.5,65.5,8.9,23,23
บ่อทอง,2024-10-21,ฝนตก,98.0,27.2,86.2,6.9,23,26
บ่อทอง,2024-10-28,ฝนตก,100.6,28.8,77.5,6.5,26,21
บ่อทอง,2024-11-04,ฝนตก,94.2,27.6,80.6,15.2,21,23
บ่อทอง,2024-11-11,มีเมฆบางส่วน,31.3,27.2,66.6,7.1,23,17
บ่อทอง,2024-11-18,มีเมฆมาก,47.1,26.3,81.1,8.7,17,18
บ่อทอง,2024-11-25,ฝนตก,76.7,27.6,77.8,9.6,18,21
บ่อทอง,2024-12-02,มีเมฆบางส่วน,47.2,28.1,74.0,7.5,21,25
บ่อทอง,2024-12-09,มีเมฆบางส่วน,22.0,27.8,72.5,6.6,25,17
บ่อทอง,2024-12-16,มีเมฆบางส่วน,24.7,27.2,63.4,6.5,17,17
บ่อทอง,2024-12-23,มีเมฆบางส่วน,60.4,27.9,61.6,9.5,17,16
บ่อทอง,2024-12-30,มีเมฆบางส่วน,42.5,27.5,71.7,7.8,16,17
บ่อทอง,2025-01-06,มีเมฆมาก,41.9,28.2,78.0,10.2,17,21
บ่อทอง,2025-01-13,แจ่มใส,0.0,29.0,65.7,9.6,21,14
บ่อทอง,2025-01-20,แจ่มใส,0.0,29.6,63.2,10.6,14,15
บ่อทอง,2025-01-27,แจ่มใส,3.1,28.2,61.8,8.0,15,11
บ่อทอง,2025-02-03,แจ่มใส,0.0,29.8,69.3,4.6,11,18
บ่อทอง,2025-02-10,แจ่มใส,4.8,28.8,72.3,7.6,18,13
บ่อทอง,2025-02-17,มีเมฆบางส่วน,45.7,29.2,72.6,7.1,13,22
บ่อทอง,2025-02-24,แจ่มใส,0.0,28.1,64.6,11.1,22,19
บ่อทอง,2025-03-03,แจ่มใส,6.8,31.1,72.5,7.4,19,19
บ่อทอง,2025-03-10,มีเมฆบางส่วน,19.6,29.6,70.2,8.7,19,13
บ่อทอง,2025-03-17,แจ่มใส,8.2,29.9,74.0,3.8,13,16
